iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,hosp_patients,hosp_patients_per_million,total_tests,total_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,new_cases_7day,period
POL,Europe,Poland,2023-04-14,6504094.0,0.0,910.0,119423.0,0.0,8.857,169440.39,0.0,23.707,3111.13,0.0,0.231,,,,,,,,,,,57965652.0,22874428.0,22646132.0,15332837.0,635.0,483.0,145.43,57.39,56.82,38.47,12.0,57.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,910.0,2023–2024
POL,Europe,Poland,2023-04-15,6504094.0,0.0,910.0,119423.0,0.0,8.857,169440.39,0.0,23.707,3111.13,0.0,0.231,,,,,,,,,,,57965876.0,22874451.0,22646156.0,15333025.0,224.0,468.0,145.43,57.39,56.82,38.47,12.0,55.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,910.0,2023–2024
POL,Europe,Poland,2023-04-16,6508765.0,4671.0,667.286,119482.0,59.0,8.429,169562.08,121.686,17.384,3112.667,1.537,0.22,,,,,,,,,,,57966000.0,22874457.0,22646167.0,15333133.0,124.0,485.0,145.43,57.39,56.82,38.47,12.0,55.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,169355.08,12.03,-8.38,4127.9873,667.2857142857143,2023–2024
POL,Europe,Poland,2023-04-17,6508765.0,0.0,667.286,119482.0,0.0,8.429,169562.08,0.0,17.384,3112.667,0.0,0.22,,,,,,,,,,,57966780.0,22874541.0,22646310.0,15333737.0,780.0,592.0,145.44,57.39,56.82,38.47,15.0,67.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,667.2857142857143,2023–2024
POL,Europe,Poland,2023-04-18,6508765.0,0.0,667.286,119482.0,0.0,8.429,169562.08,0.0,17.384,3112.667,0.0,0.22,,,,,,,,,,,57967857.0,22874593.0,22646480.0,15334628.0,1077.0,682.0,145.44,57.39,56.82,38.47,17.0,67.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,667.2857142857143,2023–2024
POL,Europe,Poland,2023-04-19,6508765.0,0.0,667.286,119482.0,0.0,8.429,169562.08,0.0,17.384,3112.667,0.0,0.22,,,,,,,,,,,57969319.0,22874628.0,22646578.0,15335976.0,1462.0,753.0,145.44,57.39,56.82,38.48,19.0,47.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,667.2857142857143,2023–2024
POL,Europe,Poland,2023-04-20,6508765.0,0.0,667.286,119482.0,0.0,8.429,169562.08,0.0,17.384,3112.667,0.0,0.22,,,,,,,,,,,57970126.0,22874672.0,22646690.0,15336654.0,807.0,730.0,145.44,57.39,56.82,38.48,18.0,46.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,667.2857142857143,2023–2024
POL,Europe,Poland,2023-04-21,6508765.0,0.0,667.286,119482.0,0.0,8.429,169562.08,0.0,17.384,3112.667,0.0,0.22,,,,,,,,,,,57971166.0,22874756.0,22646783.0,15337574.0,1040.0,788.0,145.45,57.39,56.82,38.48,20.0,47.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,667.2857142857143,2023–2024
POL,Europe,Poland,2023-04-22,6508765.0,0.0,667.286,119482.0,0.0,8.429,169562.08,0.0,17.384,3112.667,0.0,0.22,,,,,,,,,,,57971602.0,22874787.0,22646826.0,15337948.0,436.0,818.0,145.45,57.39,56.82,38.48,21.0,48.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,667.2857142857143,2023–2024
POL,Europe,Poland,2023-04-23,6511980.0,3215.0,459.286,119520.0,38.0,5.429,169645.84,83.755,11.965,3113.657,0.99,0.141,,,,,,,,,,,57971830.0,22874792.0,22646834.0,15338168.0,228.0,833.0,145.45,57.39,56.82,38.48,21.0,48.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,168895.67,11.92,-5.6,4116.789,459.2857142857143,2023–2024
POL,Europe,Poland,2023-04-24,6511980.0,0.0,459.286,119520.0,0.0,5.429,169645.84,0.0,11.965,3113.657,0.0,0.141,,,,,,,,,,,57972503.0,22874847.0,22646976.0,15338672.0,673.0,818.0,145.45,57.39,56.82,38.48,21.0,44.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,459.2857142857143,2023–2024
POL,Europe,Poland,2023-04-25,6511980.0,0.0,459.286,119520.0,0.0,5.429,169645.84,0.0,11.965,3113.657,0.0,0.141,,,,,,,,,,,57973861.0,22874901.0,22647101.0,15339876.0,1358.0,858.0,145.45,57.39,56.82,38.49,22.0,44.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,459.2857142857143,2023–2024
POL,Europe,Poland,2023-04-26,6511980.0,0.0,459.286,119520.0,0.0,5.429,169645.84,0.0,11.965,3113.657,0.0,0.141,,,,,,,,,,,57975420.0,22874992.0,22647188.0,15341296.0,1559.0,872.0,145.46,57.39,56.82,38.49,22.0,52.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,459.2857142857143,2023–2024
POL,Europe,Poland,2023-04-27,6511980.0,0.0,459.286,119520.0,0.0,5.429,169645.84,0.0,11.965,3113.657,0.0,0.141,,,,,,,,,,,57978594.0,22875127.0,22647258.0,15344315.0,3174.0,1210.0,145.47,57.39,56.82,38.5,30.0,65.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,459.2857142857143,2023–2024
POL,Europe,Poland,2023-04-28,6511980.0,0.0,459.286,119520.0,0.0,5.429,169645.84,0.0,11.965,3113.657,0.0,0.141,,,,,,,,,,,57980415.0,22875239.0,22647328.0,15346010.0,1821.0,1321.0,145.47,57.39,56.82,38.5,33.0,69.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,459.2857142857143,2023–2024
POL,Europe,Poland,2023-04-29,6511980.0,0.0,459.286,119520.0,0.0,5.429,169645.84,0.0,11.965,3113.657,0.0,0.141,,,,,,,,,,,57980489.0,22875271.0,22647350.0,15346048.0,74.0,1270.0,145.47,57.39,56.82,38.5,32.0,69.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,459.2857142857143,2023–2024
POL,Europe,Poland,2023-04-30,6513881.0,1901.0,271.571,119555.0,35.0,5.0,169695.36,49.524,7.075,3114.568,0.912,0.13,,,,,,,,,,,57984417.0,22875326.0,22647368.0,15349917.0,3928.0,1798.0,145.48,57.39,56.82,38.51,45.0,76.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,168301.88,11.81,-7.23,4102.3154,271.57142857142856,2023–2024
POL,Europe,Poland,2023-05-01,6513881.0,0.0,271.571,119555.0,0.0,5.0,169695.36,0.0,7.075,3114.568,0.0,0.13,,,,,,,,,,,57990616.0,22875338.0,,15356102.0,6199.0,2588.0,145.5,57.39,,38.53,65.0,70.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,271.57142857142856,2023–2024
POL,Europe,Poland,2023-05-02,6513881.0,0.0,271.571,119555.0,0.0,5.0,169695.36,0.0,7.075,3114.568,0.0,0.13,,,,,,,,,,,57991641.0,22875362.0,,15357097.0,1025.0,2540.0,145.5,57.39,,38.53,64.0,66.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,271.57142857142856,2023–2024
POL,Europe,Poland,2023-05-03,6513881.0,0.0,271.571,119555.0,0.0,5.0,169695.36,0.0,7.075,3114.568,0.0,0.13,,,,,,,,,,,57992654.0,,,15358111.0,1013.0,2462.0,145.5,,,38.53,62.0,55.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,271.57142857142856,2023–2024
POL,Europe,Poland,2023-05-04,6513881.0,0.0,271.571,119555.0,0.0,5.0,169695.36,0.0,7.075,3114.568,0.0,0.13,,,,,,,,,,,57993296.0,22875397.0,22647380.0,15358667.0,642.0,2100.0,145.5,57.39,56.82,38.53,53.0,39.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,271.57142857142856,2023–2024
POL,Europe,Poland,2023-05-05,6513881.0,0.0,271.571,119555.0,0.0,5.0,169695.36,0.0,7.075,3114.568,0.0,0.13,,,,,,,,,,,57993609.0,22875431.0,22647444.0,15358905.0,313.0,1885.0,145.5,57.39,56.82,38.53,47.0,27.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,271.57142857142856,2023–2024
POL,Europe,Poland,2023-05-06,6513881.0,0.0,271.571,119555.0,0.0,5.0,169695.36,0.0,7.075,3114.568,0.0,0.13,,,,,,,,,,,57993743.0,22875446.0,22647467.0,15359004.0,134.0,1893.0,145.5,57.39,56.82,38.54,47.0,25.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,271.57142857142856,2023–2024
POL,Europe,Poland,2023-05-07,6514814.0,933.0,133.286,119563.0,8.0,1.143,169719.66,24.306,3.472,3114.777,0.208,0.03,,,,,,,,,,,57993820.0,22875449.0,22647474.0,15359073.0,77.0,1343.0,145.5,57.39,56.82,38.54,34.0,18.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,167759.28,11.71,-6.77,4089.0898,133.28571428571428,2023–2024
POL,Europe,Poland,2023-05-08,6514814.0,0.0,133.286,119563.0,0.0,1.143,169719.66,0.0,3.472,3114.777,0.0,0.03,,,,,,,,,,,57994254.0,22875483.0,22647545.0,15359421.0,434.0,520.0,145.51,57.39,56.82,38.54,13.0,21.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,133.28571428571428,2023–2024
POL,Europe,Poland,2023-05-09,6514814.0,0.0,133.286,119563.0,0.0,1.143,169719.66,0.0,3.472,3114.777,0.0,0.03,,,,,,,,,,,57994659.0,22875499.0,22647566.0,15359799.0,405.0,431.0,145.51,57.39,56.82,38.54,11.0,20.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,133.28571428571428,2023–2024
POL,Europe,Poland,2023-05-10,6514814.0,0.0,133.286,119563.0,0.0,1.143,169719.66,0.0,3.472,3114.777,0.0,0.03,,,,,,,,,,,57995069.0,22875531.0,22647603.0,15360145.0,410.0,345.0,145.51,57.39,56.82,38.54,9.0,22.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,133.28571428571428,2023–2024
POL,Europe,Poland,2023-05-11,6514814.0,0.0,133.286,119563.0,0.0,1.143,169719.66,0.0,3.472,3114.777,0.0,0.03,,,,,,,,,,,57995549.0,22875623.0,22647648.0,15360499.0,480.0,322.0,145.51,57.39,56.82,38.54,8.0,32.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,133.28571428571428,2023–2024
POL,Europe,Poland,2023-05-12,6514814.0,0.0,133.286,119563.0,0.0,1.143,169719.66,0.0,3.472,3114.777,0.0,0.03,,,,,,,,,,,57996086.0,22875655.0,22647695.0,15360974.0,537.0,354.0,145.51,57.39,56.82,38.54,9.0,32.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,133.28571428571428,2023–2024
POL,Europe,Poland,2023-05-13,6514814.0,0.0,133.286,119563.0,0.0,1.143,169719.66,0.0,3.472,3114.777,0.0,0.03,,,,,,,,,,,57996293.0,22875703.0,22647712.0,15361118.0,207.0,364.0,145.51,57.39,56.82,38.54,9.0,37.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,133.28571428571428,2023–2024
POL,Europe,Poland,2023-05-14,6515619.0,805.0,115.0,119585.0,22.0,3.143,169740.64,20.971,2.996,3115.35,0.573,0.082,,,,,,,,,,,57996426.0,22875812.0,22647714.0,15361139.0,133.0,372.0,145.51,57.39,56.82,38.54,9.0,52.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,167247.48,11.61,-6.5,4076.615,115.0,2023–2024
POL,Europe,Poland,2023-05-15,6515619.0,0.0,115.0,119585.0,0.0,3.143,169740.64,0.0,2.996,3115.35,0.0,0.082,,,,,,,,,,,57996725.0,22875823.0,22647742.0,15361406.0,299.0,353.0,145.51,57.39,56.82,38.54,9.0,49.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,115.0,2023–2024
POL,Europe,Poland,2023-05-16,6515619.0,0.0,115.0,119585.0,0.0,3.143,169740.64,0.0,2.996,3115.35,0.0,0.082,,,,,,,,,,,57996990.0,22875860.0,22647769.0,15361620.0,265.0,333.0,145.51,57.39,56.82,38.54,8.0,52.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,115.0,2023–2024
POL,Europe,Poland,2023-05-17,6515619.0,0.0,115.0,119585.0,0.0,3.143,169740.64,0.0,2.996,3115.35,0.0,0.082,,,,,,,,,,,57997273.0,22875877.0,22647794.0,15361869.0,283.0,315.0,145.51,57.39,56.82,38.54,8.0,49.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,115.0,2023–2024
POL,Europe,Poland,2023-05-18,6515619.0,0.0,115.0,119585.0,0.0,3.143,169740.64,0.0,2.996,3115.35,0.0,0.082,,,,,,,,,,,57997588.0,22875907.0,22647827.0,15362140.0,315.0,291.0,145.51,57.39,56.82,38.54,7.0,41.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,115.0,2023–2024
POL,Europe,Poland,2023-05-19,6515619.0,0.0,115.0,119585.0,0.0,3.143,169740.64,0.0,2.996,3115.35,0.0,0.082,,,,,,,,,,,57998335.0,22875919.0,22647851.0,15362859.0,747.0,321.0,145.52,57.39,56.82,38.54,8.0,38.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,115.0,2023–2024
POL,Europe,Poland,2023-05-20,6515619.0,0.0,115.0,119585.0,0.0,3.143,169740.64,0.0,2.996,3115.35,0.0,0.082,,,,,,,,,,,,,,,,299.0,,,,,8.0,31.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,115.0,2023–2024
POL,Europe,Poland,2023-05-21,6516271.0,652.0,93.143,119596.0,11.0,1.571,169757.62,16.985,2.426,3115.637,0.287,0.041,,,,,,,,,,,57998435.0,22875926.0,22647855.0,15362946.0,,287.0,145.52,57.39,56.82,38.55,7.0,16.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,166926.89,11.52,-4.13,4068.8005,93.14285714285714,2023–2024
POL,Europe,Poland,2023-05-22,6516271.0,0.0,93.143,119596.0,0.0,1.571,169757.62,0.0,2.426,3115.637,0.0,0.041,,,,,,,,,,,57999366.0,22875931.0,22647868.0,15363863.0,931.0,377.0,145.52,57.39,56.82,38.55,9.0,15.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,93.14285714285714,2023–2024
POL,Europe,Poland,2023-05-23,6516271.0,0.0,93.143,119596.0,0.0,1.571,169757.62,0.0,2.426,3115.637,0.0,0.041,,,,,,,,,,,58000631.0,22875948.0,22647889.0,15365100.0,1265.0,520.0,145.52,57.39,56.82,38.55,13.0,13.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,93.14285714285714,2023–2024
POL,Europe,Poland,2023-05-24,6516271.0,0.0,93.143,119596.0,0.0,1.571,169757.62,0.0,2.426,3115.637,0.0,0.041,,,,,,,,,,,58001993.0,22875961.0,22647910.0,15366435.0,1362.0,674.0,145.52,57.39,56.82,38.55,17.0,12.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,93.14285714285714,2023–2024
POL,Europe,Poland,2023-05-25,6516271.0,0.0,93.143,119596.0,0.0,1.571,169757.62,0.0,2.426,3115.637,0.0,0.041,,,,,,,,,,,58003005.0,22875981.0,22647928.0,15367414.0,1012.0,774.0,145.53,57.39,56.82,38.56,19.0,11.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,93.14285714285714,2023–2024
POL,Europe,Poland,2023-05-26,6516271.0,0.0,93.143,119596.0,0.0,1.571,169757.62,0.0,2.426,3115.637,0.0,0.041,,,,,,,,,,,58003296.0,22876013.0,22647952.0,15367663.0,291.0,709.0,145.53,57.4,56.82,38.56,18.0,13.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,93.14285714285714,2023–2024
POL,Europe,Poland,2023-05-27,6516271.0,0.0,93.143,119596.0,0.0,1.571,169757.62,0.0,2.426,3115.637,0.0,0.041,,,,,,,,,,,58003450.0,22876021.0,22647966.0,15367800.0,154.0,724.0,145.53,57.4,56.82,38.56,18.0,14.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,93.14285714285714,2023–2024
POL,Europe,Poland,2023-05-28,6516781.0,510.0,72.857,119609.0,13.0,1.857,169770.9,13.286,1.898,3115.975,0.339,0.048,,,,,,,,,,,58006472.0,22876022.0,,15370820.0,3022.0,1148.0,145.54,57.4,,38.56,29.0,14.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,166551.3,11.44,-4.78,4059.6455,72.85714285714286,2023–2024
POL,Europe,Poland,2023-05-29,6516781.0,0.0,72.857,119609.0,0.0,1.857,169770.9,0.0,1.898,3115.975,0.0,0.048,,,,,,,,,,,58006666.0,22876034.0,22647985.0,15370987.0,194.0,1043.0,145.54,57.4,56.82,38.57,26.0,15.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,72.85714285714286,2023–2024
POL,Europe,Poland,2023-05-30,6516781.0,0.0,72.857,119609.0,0.0,1.857,169770.9,0.0,1.898,3115.975,0.0,0.048,,,,,,,,,,,58007972.0,22876052.0,22648001.0,15372270.0,1306.0,1049.0,145.54,57.4,56.82,38.57,26.0,15.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,72.85714285714286,2023–2024
POL,Europe,Poland,2023-05-31,6516781.0,0.0,72.857,119609.0,0.0,1.857,169770.9,0.0,1.898,3115.975,0.0,0.048,,,,,,,,,,,58008597.0,22876069.0,22648019.0,15372864.0,625.0,943.0,145.54,57.4,56.82,38.57,24.0,15.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,72.85714285714286,2023–2024
POL,Europe,Poland,2023-06-01,6516781.0,0.0,72.857,119609.0,0.0,1.857,169770.9,0.0,1.898,3115.975,0.0,0.048,,,,,,,,,,,58008951.0,22876078.0,22648035.0,15373197.0,354.0,849.0,145.54,57.4,56.82,38.57,21.0,14.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,72.85714285714286,2023–2024
POL,Europe,Poland,2023-06-02,6516781.0,0.0,72.857,119609.0,0.0,1.857,169770.9,0.0,1.898,3115.975,0.0,0.048,,,,,,,,,,,58009158.0,22876098.0,22648052.0,15373373.0,207.0,837.0,145.54,57.4,56.82,38.57,21.0,12.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,72.85714285714286,2023–2024
POL,Europe,Poland,2023-06-03,6516781.0,0.0,72.857,119609.0,0.0,1.857,169770.9,0.0,1.898,3115.975,0.0,0.048,,,,,,,,,,,58009183.0,22876100.0,22648057.0,15373395.0,25.0,819.0,145.54,57.4,56.82,38.57,21.0,11.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,72.85714285714286,2023–2024
POL,Europe,Poland,2023-06-04,6517167.0,386.0,55.143,119617.0,8.0,1.143,169780.97,10.056,1.437,3116.184,0.208,0.03,,,,,,,,,,,58009210.0,22876102.0,22648066.0,15373414.0,27.0,391.0,145.54,57.4,56.82,38.57,10.0,11.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,165993.3,11.34,-7.12,4046.0444,55.142857142857146,2023–2024
POL,Europe,Poland,2023-06-05,6517167.0,0.0,55.143,119617.0,0.0,1.143,169780.97,0.0,1.437,3116.184,0.0,0.03,,,,,,,,,,,58010459.0,22876112.0,22648073.0,15374645.0,1249.0,542.0,145.55,57.4,56.82,38.57,14.0,11.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,55.142857142857146,2023–2024
POL,Europe,Poland,2023-06-06,6517167.0,0.0,55.143,119617.0,0.0,1.143,169780.97,0.0,1.437,3116.184,0.0,0.03,,,,,,,,,,,58011024.0,22876122.0,22648083.0,15375199.0,565.0,436.0,145.55,57.4,56.82,38.58,11.0,10.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,55.142857142857146,2023–2024
POL,Europe,Poland,2023-06-07,6517167.0,0.0,55.143,119617.0,0.0,1.143,169780.97,0.0,1.437,3116.184,0.0,0.03,,,,,,,,,,,58011190.0,22876132.0,22648090.0,15375351.0,166.0,370.0,145.55,57.4,56.82,38.58,9.0,9.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,55.142857142857146,2023–2024
POL,Europe,Poland,2023-06-08,6517167.0,0.0,55.143,119617.0,0.0,1.143,169780.97,0.0,1.437,3116.184,0.0,0.03,,,,,,,,,,,58011197.0,22876133.0,22648094.0,15375354.0,7.0,321.0,145.55,57.4,56.82,38.58,8.0,8.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,55.142857142857146,2023–2024
POL,Europe,Poland,2023-06-09,6517167.0,0.0,55.143,119617.0,0.0,1.143,169780.97,0.0,1.437,3116.184,0.0,0.03,,,,,,,,,,,58011339.0,22876145.0,22648102.0,15375484.0,142.0,312.0,145.55,57.4,56.82,38.58,8.0,7.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,55.142857142857146,2023–2024
POL,Europe,Poland,2023-06-10,6517167.0,0.0,55.143,119617.0,0.0,1.143,169780.97,0.0,1.437,3116.184,0.0,0.03,,,,,,,,,,,58011371.0,22876148.0,22648104.0,15375510.0,32.0,313.0,145.55,57.4,56.82,38.58,8.0,7.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,55.142857142857146,2023–2024
POL,Europe,Poland,2023-06-11,6517427.0,260.0,37.143,119622.0,5.0,0.714,169787.73,6.773,0.968,3116.314,0.13,0.019,,,,,,,,,,,58011397.0,22876151.0,22648108.0,15375532.0,26.0,312.0,145.55,57.4,56.82,38.58,8.0,7.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,165760.1,11.26,-2.99,4040.3604,37.142857142857146,2023–2024
POL,Europe,Poland,2023-06-12,6517427.0,0.0,37.143,119622.0,0.0,0.714,169787.73,0.0,0.968,3116.314,0.0,0.019,,,,,,,,,,,58012988.0,22876158.0,22648120.0,15377110.0,1591.0,361.0,145.55,57.4,56.82,38.58,9.0,7.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,37.142857142857146,2023–2024
POL,Europe,Poland,2023-06-13,6517427.0,0.0,37.143,119622.0,0.0,0.714,169787.73,0.0,0.968,3116.314,0.0,0.019,,,,,,,,,,,58013115.0,22876170.0,22648133.0,15377216.0,127.0,299.0,145.55,57.4,56.82,38.58,8.0,7.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,37.142857142857146,2023–2024
POL,Europe,Poland,2023-06-14,6517427.0,0.0,37.143,119622.0,0.0,0.714,169787.73,0.0,0.968,3116.314,0.0,0.019,,,,,,,,,,,58013247.0,22876177.0,22648140.0,15377338.0,132.0,294.0,145.55,57.4,56.82,38.58,7.0,6.0,0.0,,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,37.142857142857146,2023–2024
